"Brand","Model","Minivan","Wagon","Pickup","Automatic","EngineSize","Cylinders","CityMPG","HwyMPG","SUV","AWD","Hybrid"
"VOLVO","S60 R AWD","0.0","0.0","0.0","1.0","2.5","5.0","18.0","24.0","0.0","1.0","0.0"
"VOLVO","V70 R AWD","0.0","1.0","0.0","0.0","2.5","5.0","18.0","24.0","0.0","1.0","0.0"
"VOLVO","V70 R AWD","0.0","1.0","0.0","1.0","2.5","5.0","18.0","24.0","0.0","1.0","0.0"
"VOLVO","XC 70 AWD","0.0","0.0","0.0","1.0","2.5","5.0","18.0","24.0","1.0","1.0","0.0"
"VOLVO","XC 90 FWD","0.0","0.0","0.0","1.0","2.5","5.0","18.0","23.0","1.0","0.0","0.0"
"CHEVROLET","Colorado 2WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","18.0","25.0","0.0","0.0","0.0"
"CHEVROLET","Colorado Crew 2WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","18.0","25.0","0.0","0.0","0.0"
"GMC","Canyon 2WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","18.0","25.0","0.0","0.0","0.0"
"GMC","Canyon Crew 2WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","18.0","25.0","0.0","0.0","0.0"
"JEEP","Wrangler/TJ 4WD","0.0","0.0","0.0","0.0","2.4","4.0","18.0","21.0","1.0","0.0","0.0"
"SUBARU","Baja AWD","0.0","0.0","0.0","1.0","2.5","4.0","18.0","23.0","1.0","1.0","0.0"
"SUBARU","Impreza AWD","0.0","0.0","0.0","0.0","2.5","4.0","18.0","24.0","0.0","1.0","0.0"
"MAZDA","RX-8","0.0","0.0","0.0","0.0","1.3","-1.0","18.0","24.0","0.0","0.0","0.0"
"MAZDA","RX-8","0.0","0.0","0.0","1.0","1.3","-1.0","18.0","24.0","0.0","0.0","0.0"
"BMW","545I","0.0","0.0","0.0","0.0","4.4","8.0","17.0","25.0","0.0","0.0","0.0"
"BMW","645CI","0.0","0.0","0.0","0.0","4.4","8.0","17.0","25.0","0.0","0.0","0.0"
"CADILLAC","DeVille","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","17.0","24.0","0.0","0.0","0.0"
"CADILLAC","STS","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","17.0","26.0","0.0","0.0","0.0"
"CADILLAC","XLR","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","17.0","25.0","0.0","0.0","0.0"
"CHEVROLET","K15 Silverado Hybrid 4WD","0.0","0.0","1.0","1.0","5.3","8.0","17.0","19.0","0.0","0.0","1.0"
"CHRYSLER","300C AWD","0.0","0.0","0.0","1.0","5.7","8.0","17.0","24.0","0.0","1.0","0.0"
"CHRYSLER","300C/SRT-8","0.0","0.0","0.0","1.0","5.7","8.0","17.0","25.0","0.0","0.0","0.0"
"DODGE","Magnum","0.0","0.0","0.0","1.0","5.7","8.0","17.0","25.0","1.0","0.0","0.0"
"DODGE","Magnum AWD","0.0","0.0","0.0","1.0","5.7","8.0","17.0","24.0","1.0","1.0","0.0"
"FORD","Mustang","0.0","0.0","0.0","0.0","4.6000000000000005","8.0","17.0","25.0","0.0","0.0","0.0"
"FORD","Thunderbird","0.0","0.0","0.0","1.0","3.9","8.0","17.0","24.0","0.0","0.0","0.0"
"GMC","K15 Sierra Hybrid 4WD","0.0","0.0","1.0","1.0","5.3","8.0","17.0","19.0","0.0","0.0","1.0"
"INFINITI","Q45","0.0","0.0","0.0","1.0","4.5","8.0","17.0","23.0","0.0","0.0","0.0"
"JAGUAR","S-Type R","0.0","0.0","0.0","1.0","4.2","8.0","17.0","24.0","0.0","0.0","0.0"
"JAGUAR","Super V8","0.0","0.0","0.0","1.0","4.2","8.0","17.0","24.0","0.0","0.0","0.0"
"LINCOLN","LS","0.0","0.0","0.0","1.0","3.9","8.0","17.0","24.0","0.0","0.0","0.0"
"MERCEDES-BENZ","CLK500","0.0","0.0","0.0","1.0","5.0","8.0","17.0","25.0","0.0","0.0","0.0"
"MERCEDES-BENZ","CLK500 Cabriolet","0.0","0.0","0.0","1.0","5.0","8.0","17.0","25.0","0.0","0.0","0.0"
"MERCEDES-BENZ","E500","0.0","0.0","0.0","1.0","5.0","8.0","17.0","25.0","0.0","0.0","0.0"
"MERCEDES-BENZ","S430","0.0","0.0","0.0","1.0","4.3","8.0","17.0","26.0","0.0","0.0","0.0"
"MERCEDES-BENZ","S430 4MATIC","0.0","0.0","0.0","1.0","4.3","8.0","17.0","22.0","0.0","0.0","0.0"
"PONTIAC","Bonneville","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","17.0","24.0","0.0","0.0","0.0"
"PONTIAC","GTO","0.0","0.0","0.0","0.0","6.0","8.0","17.0","25.0","0.0","0.0","0.0"
"TOYOTA","4Runner 2WD","0.0","0.0","0.0","1.0","4.7","8.0","17.0","20.0","1.0","0.0","0.0"
"ACURA","MDX 4WD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","1.0","0.0","0.0"
"ACURA","NSX","0.0","0.0","0.0","1.0","3.0","6.0","17.0","24.0","0.0","0.0","0.0"
"ACURA","NSX","0.0","0.0","0.0","0.0","3.2","6.0","17.0","24.0","0.0","0.0","0.0"
"BMW","X3","0.0","0.0","0.0","0.0","2.5","6.0","17.0","24.0","1.0","0.0","0.0"
"BMW","X3","0.0","0.0","0.0","1.0","2.5","6.0","17.0","23.0","1.0","0.0","0.0"
"BMW","X3","0.0","0.0","0.0","0.0","3.0","6.0","17.0","25.0","1.0","0.0","0.0"
"BUICK","Terraza AWD","1.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","0.0","1.0","0.0"
"CADILLAC","CTS","0.0","0.0","0.0","0.0","2.8000000000000003","6.0","17.0","27.0","0.0","0.0","0.0"
"CADILLAC","CTS","0.0","0.0","0.0","0.0","3.6","6.0","17.0","27.0","0.0","0.0","0.0"
"CADILLAC","STS","0.0","0.0","0.0","1.0","3.6","6.0","17.0","24.0","0.0","0.0","0.0"
"CHEVROLET","Uplander AWD","1.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","0.0","1.0","0.0"
"CHRYSLER","300C AWD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","24.0","0.0","1.0","0.0"
"CHRYSLER","Crossfire Coupe","0.0","0.0","0.0","1.0","3.2","6.0","17.0","24.0","0.0","0.0","0.0"
"CHRYSLER","Crossfire Coupe","0.0","0.0","0.0","0.0","3.2","6.0","17.0","25.0","0.0","0.0","0.0"
"CHRYSLER","Crossfire Roadster","0.0","0.0","0.0","1.0","3.2","6.0","17.0","24.0","0.0","0.0","0.0"
"CHRYSLER","Crossfire Roadster","0.0","0.0","0.0","0.0","3.2","6.0","17.0","25.0","0.0","0.0","0.0"
"CHRYSLER","Pacifica 2WD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","1.0","0.0","0.0"
"CHRYSLER","Pacifica AWD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","22.0","1.0","1.0","0.0"
"DODGE","Magnum AWD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","24.0","1.0","1.0","0.0"
"FORD","Freestar Cargo Van FWD","1.0","0.0","0.0","1.0","4.2","6.0","17.0","23.0","0.0","0.0","0.0"
"FORD","Freestar Wagon FWD","1.0","0.0","0.0","1.0","4.2","6.0","17.0","23.0","0.0","0.0","0.0"
"FORD","Ranger Pickup 2WD","0.0","0.0","1.0","1.0","4.0","6.0","17.0","22.0","0.0","0.0","0.0"
"FORD","Ranger Pickup 4WD","0.0","0.0","1.0","0.0","3.0","6.0","17.0","21.0","0.0","0.0","0.0"
"HONDA","Pilot 4WD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","22.0","1.0","0.0","0.0"
"HYUNDAI","SantaFe 2WD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","1.0","0.0","0.0"
"HYUNDAI","SantaFe 4WD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","1.0","0.0","0.0"
"INFINITI","FX35 RWD","0.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","1.0","0.0","0.0"
"INFINITI","G35","0.0","0.0","0.0","1.0","3.5","6.0","17.0","24.0","0.0","0.0","0.0"
"JEEP","Grand Cherokee 2WD","0.0","0.0","0.0","1.0","3.7","6.0","17.0","22.0","1.0","0.0","0.0"
"JEEP","Grand Cherokee 4WD","0.0","0.0","0.0","1.0","3.7","6.0","17.0","21.0","1.0","0.0","0.0"
"JEEP","Liberty/Cherokee 2WD","0.0","0.0","0.0","1.0","3.7","6.0","17.0","22.0","1.0","0.0","0.0"
"JEEP","Liberty/Cherokee 4WD","0.0","0.0","0.0","1.0","3.7","6.0","17.0","22.0","1.0","0.0","0.0"
"KIA","Amanti","0.0","0.0","0.0","1.0","3.5","6.0","17.0","25.0","0.0","0.0","0.0"
"MAZDA","B4000 2WD","0.0","0.0","1.0","1.0","4.0","6.0","17.0","22.0","0.0","0.0","0.0"
"MERCEDES-BENZ","C320 Sports Coupe","0.0","0.0","0.0","0.0","3.2","6.0","17.0","24.0","0.0","0.0","0.0"
"MERCURY","Monterey Wagon FWD","1.0","0.0","0.0","1.0","4.2","6.0","17.0","23.0","0.0","0.0","0.0"
"MITSUBISHI","Diamante Sedan","0.0","0.0","0.0","1.0","3.5","6.0","17.0","25.0","0.0","0.0","0.0"
"MITSUBISHI","Endeavor 2WD","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","17.0","23.0","1.0","0.0","0.0"
"MITSUBISHI","Endeavor 4WD","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","17.0","22.0","1.0","0.0","0.0"
"NISSAN","Frontier V6-2WD","0.0","0.0","1.0","0.0","4.0","6.0","17.0","21.0","0.0","0.0","0.0"
"NISSAN","Frontier V6-4WD","0.0","0.0","1.0","0.0","4.0","6.0","17.0","21.0","0.0","0.0","0.0"
"NISSAN","Xterra 2WD","0.0","0.0","0.0","0.0","4.0","6.0","17.0","22.0","1.0","0.0","0.0"
"NISSAN","Xterra 4WD","0.0","0.0","0.0","0.0","4.0","6.0","17.0","21.0","1.0","0.0","0.0"
"PONTIAC","Montana SVX AWD","1.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","0.0","1.0","0.0"
"PORSCHE","Carrera 4 Cabriolet","0.0","0.0","0.0","1.0","3.6","6.0","17.0","23.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 Cabriolet","0.0","0.0","0.0","0.0","3.6","6.0","17.0","24.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 Cabriolet Kit","0.0","0.0","0.0","1.0","3.6","6.0","17.0","23.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 Cabriolet Kit","0.0","0.0","0.0","0.0","3.6","6.0","17.0","24.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Cabriolet","0.0","0.0","0.0","1.0","3.6","6.0","17.0","23.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Cabriolet","0.0","0.0","0.0","0.0","3.6","6.0","17.0","24.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Cabriolet Kit","0.0","0.0","0.0","1.0","3.6","6.0","17.0","23.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Cabriolet Kit","0.0","0.0","0.0","0.0","3.6","6.0","17.0","24.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Coupe","0.0","0.0","0.0","1.0","3.6","6.0","17.0","23.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Coupe","0.0","0.0","0.0","0.0","3.6","6.0","17.0","24.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Kit","0.0","0.0","0.0","1.0","3.6","6.0","17.0","23.0","0.0","0.0","0.0"
"PORSCHE","Carrera 4 S Kit","0.0","0.0","0.0","0.0","3.6","6.0","17.0","24.0","0.0","0.0","0.0"
"SATURN","Relay AWD","1.0","0.0","0.0","1.0","3.5","6.0","17.0","23.0","0.0","1.0","0.0"
"SUZUKI","Grand Vitara XL7","0.0","0.0","0.0","0.0","2.7","6.0","17.0","22.0","1.0","0.0","0.0"
"SUZUKI","Grand Vitara XL7 4WD","0.0","0.0","0.0","1.0","2.7","6.0","17.0","22.0","1.0","0.0","0.0"
"SUZUKI","Grand Vitara XL7 4WD","0.0","0.0","0.0","0.0","2.7","6.0","17.0","22.0","1.0","0.0","0.0"
"TOYOTA","4Runner 4WD","0.0","0.0","0.0","1.0","4.0","6.0","17.0","21.0","1.0","0.0","0.0"
"TOYOTA","Tacoma 4WD","0.0","0.0","1.0","1.0","4.0","6.0","17.0","21.0","0.0","0.0","0.0"
"CHEVROLET","Colorado Crew 4WD","0.0","0.0","1.0","1.0","3.5","5.0","17.0","22.0","0.0","0.0","0.0"
"GMC","Canyon Crew 4WD","0.0","0.0","1.0","1.0","3.5","5.0","17.0","22.0","0.0","0.0","0.0"
"VOLVO","XC 90 AWD","0.0","0.0","0.0","1.0","2.5","5.0","17.0","22.0","1.0","1.0","0.0"
"CHEVROLET","Colorado 4WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","17.0","23.0","0.0","0.0","0.0"
"CHEVROLET","Colorado Crew 4WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","17.0","23.0","0.0","0.0","0.0"
"GMC","Canyon 4WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","17.0","23.0","0.0","0.0","0.0"
"GMC","Canyon Crew 4WD","0.0","0.0","1.0","1.0","2.8000000000000003","4.0","17.0","23.0","0.0","0.0","0.0"
"AUDI","Allroad Quattro","0.0","0.0","0.0","1.0","4.2","8.0","16.0","21.0","1.0","0.0","0.0"
"BMW","545I (4-Mode)","0.0","0.0","0.0","1.0","4.4","8.0","16.0","24.0","0.0","0.0","0.0"
"BMW","645CI (4-Mode)","0.0","0.0","0.0","1.0","4.4","8.0","16.0","24.0","0.0","0.0","0.0"
"BMW","X5","0.0","0.0","0.0","1.0","4.4","8.0","16.0","22.0","1.0","0.0","0.0"
"BUICK","Ranier 2WD","0.0","0.0","0.0","1.0","5.3","8.0","16.0","20.0","1.0","0.0","0.0"
"CADILLAC","STS AWD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","16.0","22.0","0.0","1.0","0.0"
"CHEVROLET","C1500 Silverado 2WD","0.0","0.0","1.0","1.0","4.8","8.0","16.0","21.0","0.0","0.0","0.0"
"CHEVROLET","C1500 Silverado 2WD","0.0","0.0","1.0","0.0","4.8","8.0","16.0","21.0","0.0","0.0","0.0"
"CHEVROLET","C1500 Silverado 2WD","0.0","0.0","1.0","1.0","5.3","8.0","16.0","20.0","0.0","0.0","0.0"
"CHEVROLET","C1500 Silverado 2WD FFV","0.0","0.0","1.0","1.0","5.3","8.0","16.0","20.0","0.0","0.0","0.0"
"CHEVROLET","C1500 Tahoe 2WD","0.0","0.0","0.0","1.0","4.8","8.0","16.0","20.0","1.0","0.0","0.0"
"CHEVROLET","K1500 Silverado 4WD","0.0","0.0","1.0","1.0","4.8","8.0","16.0","19.0","0.0","0.0","0.0"
"CHEVROLET","K1500 Tahoe 4WD","0.0","0.0","0.0","1.0","4.8","8.0","16.0","20.0","1.0","0.0","0.0"
"GMC","C1500 Sierra 2WD","0.0","0.0","1.0","1.0","4.8","8.0","16.0","21.0","0.0","0.0","0.0"
"GMC","C1500 Sierra 2WD","0.0","0.0","1.0","0.0","4.8","8.0","16.0","21.0","0.0","0.0","0.0"
"GMC","C1500 Sierra 2WD","0.0","0.0","1.0","1.0","5.3","8.0","16.0","20.0","0.0","0.0","0.0"
"GMC","C1500 Sierra 2WD FFV","0.0","0.0","1.0","1.0","5.3","8.0","16.0","20.0","0.0","0.0","0.0"
"GMC","C1500 Yukon 2WD","0.0","0.0","0.0","1.0","4.8","8.0","16.0","20.0","1.0","0.0","0.0"
"GMC","Envoy 2WD","0.0","0.0","0.0","1.0","5.3","8.0","16.0","20.0","1.0","0.0","0.0"
"GMC","K1500 Sierra 4WD","0.0","0.0","1.0","1.0","4.8","8.0","16.0","19.0","0.0","0.0","0.0"
"GMC","K1500 Yukon 4WD","0.0","0.0","0.0","1.0","4.8","8.0","16.0","20.0","1.0","0.0","0.0"
"JAGUAR","XKR","0.0","0.0","0.0","1.0","4.2","8.0","16.0","23.0","0.0","0.0","0.0"
"JAGUAR","XKR Conv","0.0","0.0","0.0","1.0","4.2","8.0","16.0","23.0","0.0","0.0","0.0"
"MERCEDES-BENZ","C55 AMG","0.0","0.0","0.0","1.0","5.4","8.0","16.0","22.0","0.0","0.0","0.0"
"MERCEDES-BENZ","CL500","0.0","0.0","0.0","1.0","5.0","8.0","16.0","24.0","0.0","0.0","0.0"
"MERCEDES-BENZ","CLK55 AMG","0.0","0.0","0.0","1.0","5.4","8.0","16.0","22.0","0.0","0.0","0.0"
"MERCEDES-BENZ","CLK55 AMG Cabriolet","0.0","0.0","0.0","1.0","5.4","8.0","16.0","22.0","0.0","0.0","0.0"
"MERCEDES-BENZ","E500 4MATIC","0.0","0.0","0.0","1.0","5.0","8.0","16.0","20.0","0.0","0.0","0.0"
"MERCEDES-BENZ","E500 4MATIC Wagon","0.0","1.0","0.0","1.0","5.0","8.0","16.0","20.0","0.0","0.0","0.0"
"MERCEDES-BENZ","S500","0.0","0.0","0.0","1.0","5.0","8.0","16.0","24.0","0.0","0.0","0.0"
"MERCEDES-BENZ","S500 4MATIC","0.0","0.0","0.0","1.0","5.0","8.0","16.0","22.0","0.0","0.0","0.0"
"MERCEDES-BENZ","SL500","0.0","0.0","0.0","1.0","5.0","8.0","16.0","23.0","0.0","0.0","0.0"
"MERCEDES-BENZ","SLK55 AMG","0.0","0.0","0.0","0.0","5.4","8.0","16.0","22.0","0.0","0.0","0.0"
"PONTIAC","GTO","0.0","0.0","0.0","1.0","6.0","8.0","16.0","21.0","0.0","0.0","0.0"
"TOYOTA","4Runner 4WD","0.0","0.0","0.0","1.0","4.7","8.0","16.0","19.0","1.0","0.0","0.0"
"TOYOTA","Tundra 2WD","0.0","0.0","1.0","1.0","4.7","8.0","16.0","18.0","0.0","0.0","0.0"
"VOLKSWAGEN","Phaeton","0.0","0.0","0.0","1.0","4.2","8.0","16.0","22.0","0.0","0.0","0.0"
"AUDI","Allroad Quattro","0.0","0.0","0.0","0.0","2.7","6.0","16.0","23.0","1.0","0.0","0.0"
"AUDI","Allroad Quattro","0.0","0.0","0.0","1.0","2.7","6.0","16.0","22.0","1.0","0.0","0.0"
"BMW","M3","0.0","0.0","0.0","0.0","3.2","6.0","16.0","24.0","0.0","0.0","0.0"
"BMW","M3","0.0","0.0","0.0","1.0","3.2","6.0","16.0","23.0","0.0","0.0","0.0"
"BMW","M3 Conv","0.0","0.0","0.0","0.0","3.2","6.0","16.0","23.0","0.0","0.0","0.0"
"BMW","M3 Conv (6-Mode)","0.0","0.0","0.0","1.0","3.2","6.0","16.0","22.0","0.0","0.0","0.0"
"BMW","X3","0.0","0.0","0.0","1.0","3.0","6.0","16.0","23.0","1.0","0.0","0.0"
"BMW","X5","0.0","0.0","0.0","1.0","3.0","6.0","16.0","21.0","1.0","0.0","0.0"
"BUICK","Ranier 2WD","0.0","0.0","0.0","1.0","4.2","6.0","16.0","21.0","1.0","0.0","0.0"
"CADILLAC","SRX 2WD","0.0","0.0","0.0","1.0","3.6","6.0","16.0","23.0","1.0","0.0","0.0"
"CADILLAC","SRX AWD","0.0","0.0","0.0","1.0","3.6","6.0","16.0","22.0","1.0","1.0","0.0"
"CHEVROLET","Astro 2WD","0.0","0.0","0.0","1.0","4.3","6.0","16.0","21.0","0.0","0.0","0.0"
"CHEVROLET","Blazer 2WD","0.0","0.0","0.0","1.0","4.3","6.0","16.0","22.0","1.0","0.0","0.0"
"CHEVROLET","Blazer 2WD","0.0","0.0","0.0","0.0","4.3","6.0","16.0","22.0","1.0","0.0","0.0"
"CHEVROLET","C1500 Silverado 2WD","0.0","0.0","1.0","1.0","4.3","6.0","16.0","21.0","0.0","0.0","0.0"
"CHEVROLET","C1500 Silverado 2WD","0.0","0.0","1.0","0.0","4.3","6.0","16.0","22.0","0.0","0.0","0.0"
"CHEVROLET","Trailblazer 2WD","0.0","0.0","0.0","1.0","4.2","6.0","16.0","21.0","1.0","0.0","0.0"
"DODGE","Dakota Pickup 2WD","0.0","0.0","1.0","1.0","3.7","6.0","16.0","22.0","0.0","0.0","0.0"
"DODGE","Dakota Pickup 2WD","0.0","0.0","1.0","0.0","3.7","6.0","16.0","22.0","0.0","0.0","0.0"
"DODGE","Dakota Pickup 4WD","0.0","0.0","1.0","0.0","3.7","6.0","16.0","20.0","0.0","0.0","0.0"
"DODGE","Durango 2WD","0.0","0.0","0.0","1.0","3.7","6.0","16.0","21.0","1.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 2WD","0.0","0.0","1.0","1.0","3.7","6.0","16.0","21.0","0.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 2WD","0.0","0.0","1.0","0.0","3.7","6.0","16.0","21.0","0.0","0.0","0.0"
"FORD","Explorer 2WD","0.0","0.0","0.0","1.0","4.0","6.0","16.0","21.0","1.0","0.0","0.0"
"FORD","Ranger Pickup 4WD","0.0","0.0","1.0","1.0","3.0","6.0","16.0","20.0","0.0","0.0","0.0"
"FORD","Ranger Pickup 4WD","0.0","0.0","1.0","1.0","4.0","6.0","16.0","20.0","0.0","0.0","0.0"
"FORD","Ranger Pickup 4WD","0.0","0.0","1.0","0.0","4.0","6.0","16.0","19.0","0.0","0.0","0.0"
"GMC","C1500 Sierra 2WD","0.0","0.0","1.0","1.0","4.3","6.0","16.0","21.0","0.0","0.0","0.0"
"GMC","C1500 Sierra 2WD","0.0","0.0","1.0","0.0","4.3","6.0","16.0","22.0","0.0","0.0","0.0"
"GMC","Envoy 2WD","0.0","0.0","0.0","1.0","4.2","6.0","16.0","21.0","1.0","0.0","0.0"
"GMC","Safari 2WD","0.0","0.0","0.0","1.0","4.3","6.0","16.0","21.0","0.0","0.0","0.0"
"INFINITI","FX35 AWD","0.0","0.0","0.0","1.0","3.5","6.0","16.0","22.0","1.0","1.0","0.0"
"ISUZU","Ascender 5-Passenger 2WD","0.0","0.0","0.0","1.0","4.2","6.0","16.0","21.0","1.0","0.0","0.0"
"KIA","Sedona","1.0","0.0","0.0","1.0","3.5","6.0","16.0","22.0","0.0","0.0","0.0"
"KIA","Sorento 2WD","0.0","0.0","0.0","1.0","3.5","6.0","16.0","22.0","1.0","0.0","0.0"
"KIA","Sorento 2WD","0.0","0.0","0.0","0.0","3.5","6.0","16.0","20.0","1.0","0.0","0.0"
"KIA","Sorento 4WD","0.0","0.0","0.0","0.0","3.5","6.0","16.0","20.0","1.0","0.0","0.0"
"MAZDA","B4000 4WD","0.0","0.0","1.0","1.0","4.0","6.0","16.0","20.0","0.0","0.0","0.0"
"MAZDA","B4000 4WD","0.0","0.0","1.0","0.0","4.0","6.0","16.0","19.0","0.0","0.0","0.0"
"MERCURY","Mountaineer 2WD","0.0","0.0","0.0","1.0","4.0","6.0","16.0","21.0","1.0","0.0","0.0"
"NISSAN","Frontier V6-2WD","0.0","0.0","1.0","1.0","4.0","6.0","16.0","20.0","0.0","0.0","0.0"
"NISSAN","Pathfinder 2WD","0.0","0.0","0.0","1.0","4.0","6.0","16.0","23.0","1.0","0.0","0.0"
"NISSAN","Xterra 2WD","0.0","0.0","0.0","1.0","4.0","6.0","16.0","22.0","1.0","0.0","0.0"
"NISSAN","Xterra 4WD","0.0","0.0","0.0","1.0","4.0","6.0","16.0","21.0","1.0","0.0","0.0"
"TOYOTA","Tacoma 2WD","0.0","0.0","1.0","0.0","4.0","6.0","16.0","21.0","0.0","0.0","0.0"
"TOYOTA","Tacoma 4WD","0.0","0.0","1.0","0.0","4.0","6.0","16.0","20.0","0.0","0.0","0.0"
"TOYOTA","Tundra 2WD","0.0","0.0","1.0","0.0","4.0","6.0","16.0","20.0","0.0","0.0","0.0"
"VOLKSWAGEN","Touareg","0.0","0.0","0.0","1.0","3.2","6.0","16.0","21.0","1.0","0.0","0.0"
"AUDI","A8 L","0.0","0.0","0.0","1.0","6.0","12.0","15.0","21.0","0.0","0.0","0.0"
"BMW","760I","0.0","0.0","0.0","1.0","6.0","12.0","15.0","23.0","0.0","0.0","0.0"
"BMW","760LI","0.0","0.0","0.0","1.0","6.0","12.0","15.0","23.0","0.0","0.0","0.0"
"AUDI","S4","0.0","0.0","0.0","0.0","4.2","8.0","15.0","21.0","0.0","0.0","0.0"
"AUDI","S4","0.0","0.0","0.0","1.0","4.2","8.0","15.0","23.0","0.0","0.0","0.0"
"AUDI","S4 Avant","0.0","1.0","0.0","0.0","4.2","8.0","15.0","21.0","0.0","0.0","0.0"
"AUDI","S4 Avant","0.0","1.0","0.0","1.0","4.2","8.0","15.0","23.0","0.0","0.0","0.0"
"AUDI","S4 Cabriolet","0.0","0.0","0.0","0.0","4.2","8.0","15.0","21.0","0.0","0.0","0.0"
"AUDI","S4 Cabriolet","0.0","0.0","0.0","1.0","4.2","8.0","15.0","22.0","0.0","0.0","0.0"
"BMW","645CI Conv","0.0","0.0","0.0","0.0","4.4","8.0","15.0","23.0","0.0","0.0","0.0"
"BMW","645CI Conv (4-Mode)","0.0","0.0","0.0","1.0","4.4","8.0","15.0","22.0","0.0","0.0","0.0"
"BUICK","Ranier AWD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","1.0","0.0"
"CADILLAC","CTS","0.0","0.0","0.0","0.0","5.7","8.0","15.0","23.0","0.0","0.0","0.0"
"CADILLAC","Escalade 2WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","20.0","1.0","0.0","0.0"
"CADILLAC","Limousine","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","15.0","21.0","0.0","0.0","0.0"
"CADILLAC","SRX 2WD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","15.0","21.0","1.0","0.0","0.0"
"CADILLAC","SRX AWD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","15.0","20.0","1.0","1.0","0.0"
"CHEVROLET","C1500 Suburban 2WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","0.0","0.0"
"CHEVROLET","C1500 Tahoe 2WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","20.0","1.0","0.0","0.0"
"CHEVROLET","C1500 Tahoe 2WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","0.0","0.0"
"CHEVROLET","K1500 Silverado 4WD","0.0","0.0","1.0","0.0","4.8","8.0","15.0","19.0","0.0","0.0","0.0"
"CHEVROLET","K1500 Silverado 4WD","0.0","0.0","1.0","1.0","5.3","8.0","15.0","19.0","0.0","0.0","0.0"
"CHEVROLET","K1500 Silverado 4WD FFV","0.0","0.0","1.0","1.0","5.3","8.0","15.0","18.0","0.0","0.0","0.0"
"CHEVROLET","K1500 Suburban 4WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","0.0","0.0"
"CHEVROLET","K1500 Tahoe 4WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","0.0","0.0"
"CHEVROLET","K1500 Tahoe AWD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","1.0","0.0"
"CHEVROLET","SSR Pickup 2WD","0.0","0.0","1.0","1.0","6.0","8.0","15.0","19.0","0.0","0.0","0.0"
"CHEVROLET","Trailblazer EXT 2WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","20.0","1.0","0.0","0.0"
"DODGE","Dakota Pickup 2WD","0.0","0.0","1.0","1.0","4.7","8.0","15.0","20.0","0.0","0.0","0.0"
"DODGE","Dakota Pickup 2WD","0.0","0.0","1.0","0.0","4.7","8.0","15.0","20.0","0.0","0.0","0.0"
